v1,v2
ham,Thanks love. But am i doing torch or bold.
ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
ham,Still in the area of the restaurant. Ill try to come back soon
ham,Quite late lar... Ard 12 anyway i wun b drivin...
ham,I tot u reach liao. He said t-shirt.
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
ham,How are you enjoying this semester? Take care brother.
ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
ham,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
ham,Now get step 2 outta the way. Congrats again.
ham,How come?
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
ham,Yep then is fine 7.30 or 8.30 for ice age.
spam,500 free text msgs. Just text ok to 80488 and we'll credit your account
ham,Ok.
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ÂÃ¶Â´ÂÃ_??ÂÃÂ¬ud evening...
ham,Captain is in our room:)
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or Ã¥Â£1000. To claim txt DIS to 87121 18+6*Ã¥Â£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
ham,I will treasure every moment we spend together...
ham,Ok enjoy . R u there in home.
ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
ham,Not yet chikku..wat abt u?
ham,Ooooooh I forgot to tell u I can get on yoville on my phone
ham,Were gonna go get some tacos
ham,Pls speak with me. I wont ask anything other then you friendship.
ham,Jordan got voted out last nite!
ham,Ok no prob
ham,No. Did you multimedia message them or e-mail?
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
ham,Pls accept me for one day. Or am begging you change the number.
ham,Jus came back fr lunch wif my sis only. U leh?
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
ham,Ok...
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,Just do what ever is easier for you
ham,I'm stuck in da middle of da row on da right hand side of da lt... 
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
ham,"Ok da, i already planned. I wil pick you."
ham,"Aight, we'll head out in a few"
ham,How come she can get it? Should b quite diff to guess rite...
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save Ã¥Â£s with Free texts/weekend calls. Text YES for a callback orno to opt out
ham,7 lor... Change 2 suntec... Wat time u coming?
ham,o turns out i had stereo love on mi phone under the unknown album.
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
ham,ÃÃ v ma fan...
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
ham,Are you coming to day for class.
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
ham,Wat time do u wan 2 meet me later?
ham,Thankyou so much for the call. I appreciate your care.
ham,Thts wat Wright Brother did to fly..
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
ham,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.
ham,Give me a sec to think think about it
ham,Thanks for loving me so. You rock
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
ham,"Better than bb. If he wont use it, his wife will or them doctor"
ham,I'm working technical support :)voice process.
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
ham,Re your call; You didn't see my facebook huh?
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,Hi Harish's rent has been transfred to ur Acnt.
ham,make that 3! 4 fucks sake?! x
ham,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
ham,"Usf I guess, might as well take 1 car"
ham,Can u get pic msgs to your phone?
ham,I had askd u a question some hours before. Its answer
ham,Wait.i will come out.. &lt;#&gt;  min:)
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
ham,Yes baby! We can study all the positions of the kama sutra ;)
spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
ham,I meant middle left or right?
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
spam,"For ur chance to win a Ã¥Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
spam,Last chance 2 claim ur Ã¥Â£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. Ã¥Â£3.00 Sub. 16 . Remove txt X or STOP
ham,Thanx but my birthday is over already.
ham,Oh thanks a lot..i already bought 2 eggs ..
ham,"Aight, call me once you're close"
ham,So u wan 2 come for our dinner tonight a not?
ham,Then mum's repent how?
spam,"For ur chance to win Ã¥Â£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
ham,Got it..mail panren paru..
ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
ham,Well. Im computerless. Time to make some oreo truffles
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
ham,Hey mr whats the name of that bill brison book the one about language and words 
ham,Thanks for understanding. I've been trying to tell sura that.
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
ham,Thanks for loving me so. You rock
ham,Thanx but my birthday is over already.
ham,My battery is low babe
ham,Mmmm.... I cant wait to lick it!
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
ham,But pls dont play in others life.
ham,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
ham,Thats cool. i am a gentleman and will treat you with dignity and respect.
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
ham,Dont pick up d call when something important is There to tell. Hrishi
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow"
ham,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\"""""
ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
ham,"Aight, we'll head out in a few"
ham,Why nothing. Ok anyway give me treat
ham,Yesterday its with me only . Now am going home.
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
ham,O ic lol. Should play 9 doors sometime yo
ham,Yup i'm elaborating on the safety aspects and some other issues..
ham,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
ham,Prepare to be pleasured :)
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
spam,You have won a guaranteed 32000 award or maybe even Ã¥Â£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
ham,Dude we should go sup again
ham,I knew it... U slept v late yest? Wake up so late...
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
ham,"\EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.\"""""
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
ham,I dont. Can you send it to me. Plus how's mode.
spam,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
ham,I finished my lunch already. U wake up already?
ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
ham,You were supposed to wake ME up &gt;:(
ham,Compliments to you. Was away from the system. How your side.
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
ham,"sry can't talk on phone, with parents"
ham,Double eviction this week - Spiral and Michael and good riddance to them!
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
ham,Geeeee ... I love you so much I can barely stand it
ham,Are you coming to day for class.
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!"
ham,I'll meet you in the lobby
ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
ham,Thank u!
ham,* Am on my way
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\"""""
ham,Huh so late... Fr dinner?
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 Ã¥Â£100 cash. Name the NEW US President? txt ans to 80082
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
ham,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
ham,Jus finished avatar nigro
ham,Yup... Ok i go home look at the timings then i msg Ã_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am
spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
ham,No current and food here. I am alone also
ham,Ok
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,"Wat time liao, where still got."
ham,Umma my life and vava umma love you lot dear
ham,"Its ok chikku, and its my 1 of favourite song..:-)"
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
ham,S....s...india going to draw the series after many years in south african soil..
ham,S:-)kallis wont play in first two odi:-)
ham,When can Ã_ come out?
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham,cool. We will have fun practicing making babies!
spam,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
ham,Lolnice. I went from a fish to ..water.?
spam,As a Registered Subscriber yr draw 4 a Ã¥Â£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
ham,I though we shd go out n have some fun so bar in town or something ÂÃÃ sound ok?
ham,I am not at all happy with what you saying or doing
ham,Go fool dont cheat others ok
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
spam,URGENT! Your Mobile number has been awarded with a Ã¥Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
spam,"For ur chance to win Ã¥Â£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
ham,U reach orchard already? U wan 2 go buy tickets first?
ham,I thk Ã_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
ham,ÃÃ no home work to do meh... 
ham,Oh...i asked for fun. Haha...take care. Ã_
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
spam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
ham,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
ham,"GOD ASKED, \What is forgiveness?\"" A little child gave lovely reply"
ham,Wat would u like 4 ur birthday?
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
ham,Ok enjoy . R u there in home.
ham,We can go 4 e normal pilates after our intro...  
ham,"Thank you. And by the way, I just lost."
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
ham,Sorry i'm not free...
ham,How do you plan to manage that
ham,Thts wat Wright Brother did to fly..
ham,May b approve panalam...but it should have more posts..
ham,Okie...
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
ham,S now only i took tablets . Reaction morning only.
ham,Cps is causing the outages to conserve energy.
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ã_ cut ur hair. 
ham,Thats cool. I want to please you...
ham,Horrible gal. Me in sch doing some stuff. How come u got mc?
ham,So what do you guys do.
ham,Then. You are eldest know.
ham,Oh you got many responsibilities.
ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
ham,Where u been hiding stranger?
ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
ham,Are u awake? Is there snow there?
ham,Go fool dont cheat others ok
ham,"Not really dude, have no friends i'm afraid :("
ham,Yes :)it completely in out of form:)clark also utter waste.
ham,Compliments to you. Was away from the system. How your side.
ham,Can i get your opinion on something first?
ham,I dont thnk its a wrong calling between us
ham,How come i din c Ã_... Yup i cut my hair...
ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
ham,I will vote for wherever my heart guides me
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
ham,Going for dinner.msg you after.
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
ham,We're on the opposite side from where we dropped you off
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg Ã¥Â£1.50"
spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
ham,Anything lor but toa payoh got place 2 walk meh...
ham,Tell them no need to investigate about me anywhere.
ham,Ok...
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
ham,Going for dinner.msg you after.
ham,I cant pick the phone right now. Pls send a message
ham,Can. Dunno wat to get 4 her...
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
ham,No need for the drug anymore.
ham,Hi..i got the money da:)
ham,My birthday is on feb  &lt;#&gt;  da. .
ham,"Come to me right now, Ahmad"
ham,"that would be good ÂÃ_ I'll phone you tomo lunchtime, shall I, to organise something?"
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
ham,Did you stitch his trouser
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a Ã¥Â£1500 Bonus Prize, call 09066364589"
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \"""""
ham,Oh k...i'm watching here:)
ham,I tot u reach liao. He said t-shirt.
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
ham,I'm always looking for an excuse to be in the city.
ham,Nice.nice.how is it working?
ham,Dunno he jus say go lido. Same time 930.
ham,I'm at home n ready...
ham,I am going to film 2day da. At 6pm. Sorry da.
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
ham,I asked you to call him now ok
ham,"Ah, well that confuses things, doesnÂÃÃ·t it?"
spam,tells u 2 call 09066358152 to claim Ã¥Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
ham,I re-met alex nichols from middle school and it turns out he's dealing!
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Ã¥Â£1000 cash or Ã¥Â£5000 prize!
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
ham,"K, can that happen tonight?"
spam,CDs 4u: Congratulations ur awarded Ã¥Â£500 of CD gift vouchers or Ã¥Â£125 gift guaranteed & Freeentry 2 Ã¥Â£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 
ham,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
ham,"That's good, because I need drugs"
spam,U are subscribed to the best Mobile Content Service in the UK for Ã¥Â£3 per 10 days until you send STOP to 82324. Helpline 08706091795
ham,Indeed and by the way it was either or - not both !
ham,At home by the way
ham,Hi' Test on  &lt;#&gt; rd ....
ham,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\"""""
ham,"Oh... Icic... K lor, den meet other day..."
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
ham,It's ok i wun b angry. Msg u aft i come home tonight.
ham,Yo dude guess who just got arrested the other day
ham,U come n search tat vid..not finishd..
ham,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
ham,Must come later.. I normally bathe him in da afternoon mah..
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
ham,"Yes, princess. Are you going to make me moan?"
ham,"Yes, princess. Are you going to make me moan?"
ham,Uncle Abbey! Happy New Year. Abiola
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
ham,Oh my God. I'm almost home
ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
ham,Daddy will take good care of you :)
ham,Yes watching footie but worried we're going to blow it - Phil Neville?
ham,Y Ã_ wan to go there? C doctor?
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"
ham,Howz pain?hope u r fine..
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,"
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY Ã¥Â£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
ham,COME BACK TO TAMPA FFFFUUUUUUU
ham,Happy new year. Hope you are having a good semester
ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
ham,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
ham,I am waiting machan. Call me once you free.
ham,Got smaller capacity one? Quite ex...
ham,We are both fine. Thanks
ham,Oh baby of the house. How come you dont have any new pictures on facebook
ham,Man this bus is so so so slow. I think you're gonna get there before me
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
ham,R u meeting da ge at nite tmr?
ham,ÃÃ come lt 25 n pass to me lar
ham,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Ã¥Â£1000 cash or Ã¥Â£5000 prize!
ham,Just now saw your message.it k da:)
ham,If you are not coughing then its nothing
ham,\CHA QUITEAMUZING THATÃ¥ÃSCOOL BABE
ham,Oh yeah I forgot. U can only take 2 out shopping at once.
spam,URGENT! Your Mobile number has been awarded with a Ã¥Â£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
ham,Yup but it's not giving me problems now so mayb i'll jus leave it...
ham,I accidentally deleted the message. Resend please.
spam,As a Registered Subscriber yr draw 4 a Ã¥Â£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
ham,"Sounds good, keep me posted"
ham,"Aight, you close by or still down around alex's place?"
ham,* Am on a train back from northampton so i'm afraid not!
ham,You unbelievable faglord
spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
ham,I dont thnk its a wrong calling between us
ham,Ok leave no need to ask
ham,I can do that! I want to please you both inside and outside the bedroom...
ham,Lol well don't do it without me. We could have a big sale together.
spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.
ham,"Yeah sure, give me a couple minutes to track down my wallet"
ham,How would my ip address test that considering my computer isn't a minecraft server
ham,And whenever you and i see we can still hook up too.
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham,Send me the new number
spam,"You've won tkts to the EURO2004 CUP FINAL or Ã¥Â£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
